user_id,total_orders,total_products,total_reorders,avg_products_per_order,reorder_ratio
617,11,84,22,7.636363636363637,0.2619047619047619
618,27,472,222,17.48148148148148,0.4703389830508475
619,5,5,4,1.0,0.8
620,6,13,10,2.1666666666666665,0.7692307692307693
621,4,119,46,29.75,0.3865546218487395
622,5,48,23,9.6,0.4791666666666667
623,12,196,131,16.333333333333332,0.6683673469387755
624,6,37,12,6.166666666666667,0.32432432432432434
625,4,82,47,20.5,0.573170731707317
626,95,816,600,8.589473684210526,0.7352941176470589
627,3,4,1,1.3333333333333333,0.25
628,4,85,34,21.25,0.4
629,7,41,9,5.857142857142857,0.21951219512195122
630,41,312,244,7.609756097560975,0.782051282051282
631,7,56,21,8.0,0.375
632,6,24,7,4.0,0.2916666666666667
633,4,15,4,3.75,0.26666666666666666
634,12,91,43,7.583333333333333,0.4725274725274725
635,23,99,74,4.304347826086956,0.7474747474747475
636,22,32,14,1.4545454545454546,0.4375
637,18,135,67,7.5,0.4962962962962963
638,21,179,98,8.523809523809524,0.547486033519553
639,4,61,15,15.25,0.2459016393442623
640,3,26,2,8.666666666666666,0.07692307692307693
641,30,315,212,10.5,0.6730158730158731
642,6,47,13,7.833333333333333,0.2765957446808511
643,9,100,45,11.11111111111111,0.45
644,4,14,4,3.5,0.2857142857142857
645,39,223,135,5.717948717948718,0.6053811659192825
646,57,346,291,6.0701754385964914,0.8410404624277457
647,10,81,13,8.1,0.16049382716049382
648,5,75,13,15.0,0.17333333333333334
649,46,906,724,19.695652173913043,0.7991169977924945
650,10,118,71,11.8,0.6016949152542372
651,14,124,66,8.857142857142858,0.532258064516129
652,95,497,443,5.231578947368421,0.8913480885311871
653,25,384,231,15.36,0.6015625
654,8,13,5,1.625,0.38461538461538464
655,79,684,459,8.658227848101266,0.6710526315789473
656,3,31,10,10.333333333333334,0.3225806451612903
657,31,324,133,10.451612903225806,0.4104938271604938
658,32,593,462,18.53125,0.7790893760539629
659,3,18,1,6.0,0.05555555555555555
660,9,108,55,12.0,0.5092592592592593
661,9,82,39,9.11111111111111,0.47560975609756095
662,12,149,80,12.416666666666666,0.5369127516778524
663,4,17,5,4.25,0.29411764705882354
664,7,57,21,8.142857142857142,0.3684210526315789
665,21,80,29,3.8095238095238093,0.3625
666,3,5,0,1.6666666666666667,0.0
667,76,906,715,11.921052631578947,0.7891832229580574
668,14,217,50,15.5,0.2304147465437788
669,29,294,125,10.137931034482758,0.42517006802721086
670,6,88,12,14.666666666666666,0.13636363636363635
671,9,221,128,24.555555555555557,0.579185520361991
672,19,338,251,17.789473684210527,0.742603550295858
673,6,75,26,12.5,0.3466666666666667
674,5,106,21,21.2,0.19811320754716982
675,10,79,30,7.9,0.379746835443038
676,12,22,15,1.8333333333333333,0.6818181818181818
677,6,7,0,1.1666666666666667,0.0
678,21,346,238,16.476190476190474,0.6878612716763006
679,8,68,35,8.5,0.5147058823529411
680,7,15,2,2.142857142857143,0.13333333333333333
681,5,94,20,18.8,0.2127659574468085
682,20,76,35,3.8,0.4605263157894737
683,6,120,44,20.0,0.36666666666666664
684,27,98,83,3.6296296296296298,0.8469387755102041
685,5,50,23,10.0,0.46
686,3,10,3,3.3333333333333335,0.3
687,20,788,586,39.4,0.7436548223350253
688,63,377,272,5.984126984126984,0.7214854111405835
689,4,64,13,16.0,0.203125
690,100,861,658,8.61,0.7642276422764228
691,23,46,21,2.0,0.45652173913043476
692,12,119,32,9.916666666666666,0.2689075630252101
693,5,39,5,7.8,0.1282051282051282
694,9,59,15,6.555555555555555,0.2542372881355932
695,4,48,5,12.0,0.10416666666666667
696,39,313,227,8.025641025641026,0.7252396166134185
697,6,8,4,1.3333333333333333,0.5
698,5,86,36,17.2,0.4186046511627907
699,37,611,441,16.513513513513512,0.7217675941080196
700,9,73,37,8.11111111111111,0.5068493150684932
701,7,66,7,9.428571428571429,0.10606060606060606
702,26,56,33,2.1538461538461537,0.5892857142857143
703,10,171,105,17.1,0.6140350877192983
704,7,100,50,14.285714285714286,0.5
705,7,50,11,7.142857142857143,0.22
706,10,93,36,9.3,0.3870967741935484
707,13,52,21,4.0,0.40384615384615385
708,15,42,24,2.8,0.5714285714285714
709,6,212,71,35.333333333333336,0.33490566037735847
710,17,173,102,10.176470588235293,0.5895953757225434
711,6,21,11,3.5,0.5238095238095238
712,5,19,8,3.8,0.42105263157894735
713,16,106,25,6.625,0.2358490566037736
714,16,49,26,3.0625,0.5306122448979592
715,14,29,14,2.0714285714285716,0.4827586206896552
716,5,56,1,11.2,0.017857142857142856
717,8,13,3,1.625,0.23076923076923078
718,4,24,4,6.0,0.16666666666666666
719,73,917,590,12.561643835616438,0.64340239912759
720,23,309,191,13.434782608695652,0.6181229773462783
721,18,234,132,13.0,0.5641025641025641
722,9,95,47,10.555555555555555,0.49473684210526314
723,14,308,159,22.0,0.5162337662337663
724,4,31,1,7.75,0.03225806451612903
725,10,129,72,12.9,0.5581395348837209
726,8,47,22,5.875,0.46808510638297873
727,22,336,259,15.272727272727273,0.7708333333333334
728,19,277,121,14.578947368421053,0.4368231046931408
729,60,353,320,5.883333333333334,0.9065155807365439
730,11,99,33,9.0,0.3333333333333333
731,10,93,38,9.3,0.40860215053763443
732,41,160,71,3.902439024390244,0.44375
733,5,29,15,5.8,0.5172413793103449
734,7,240,87,34.285714285714285,0.3625
735,10,204,107,20.4,0.5245098039215687
736,4,90,22,22.5,0.24444444444444444
737,16,115,73,7.1875,0.6347826086956522
738,7,86,38,12.285714285714286,0.4418604651162791
739,3,36,2,12.0,0.05555555555555555
740,5,75,6,15.0,0.08
741,30,284,146,9.466666666666667,0.5140845070422535
742,14,119,38,8.5,0.31932773109243695
743,6,47,14,7.833333333333333,0.2978723404255319
744,5,22,5,4.4,0.22727272727272727
745,9,63,18,7.0,0.2857142857142857
746,9,37,21,4.111111111111111,0.5675675675675675
747,7,75,34,10.714285714285714,0.4533333333333333
748,4,33,8,8.25,0.24242424242424243
749,10,102,23,10.2,0.22549019607843138
750,4,14,3,3.5,0.21428571428571427
751,7,31,18,4.428571428571429,0.5806451612903226
752,11,104,58,9.454545454545455,0.5576923076923077
753,4,50,7,12.5,0.14
754,14,67,37,4.785714285714286,0.5522388059701493
755,13,118,60,9.076923076923077,0.5084745762711864
756,22,297,141,13.5,0.47474747474747475
757,6,47,3,7.833333333333333,0.06382978723404255
758,33,218,130,6.606060606060606,0.5963302752293578
759,4,12,1,3.0,0.08333333333333333
760,5,11,5,2.2,0.45454545454545453
761,9,104,38,11.555555555555555,0.36538461538461536
762,46,455,316,9.891304347826088,0.6945054945054945
763,3,10,1,3.3333333333333335,0.1
764,3,58,26,19.333333333333332,0.4482758620689655
765,6,20,6,3.3333333333333335,0.3
766,15,137,45,9.133333333333333,0.3284671532846715
767,32,286,91,8.9375,0.3181818181818182
768,34,438,319,12.882352941176471,0.728310502283105
769,13,102,43,7.846153846153846,0.4215686274509804
770,5,50,8,10.0,0.16
771,3,21,3,7.0,0.14285714285714285
772,10,44,19,4.4,0.4318181818181818
773,9,55,11,6.111111111111111,0.2
774,11,111,58,10.090909090909092,0.5225225225225225
775,9,74,40,8.222222222222221,0.5405405405405406
776,4,13,3,3.25,0.23076923076923078
777,27,116,86,4.296296296296297,0.7413793103448276
778,42,349,185,8.30952380952381,0.5300859598853869
779,7,127,38,18.142857142857142,0.2992125984251969
780,18,102,50,5.666666666666667,0.49019607843137253
781,8,23,6,2.875,0.2608695652173913
782,5,83,17,16.6,0.20481927710843373
783,4,4,1,1.0,0.25
784,8,75,21,9.375,0.28
785,10,77,23,7.7,0.2987012987012987
786,100,1020,861,10.2,0.8441176470588235
787,40,223,125,5.575,0.5605381165919282
788,4,25,10,6.25,0.4
789,12,49,34,4.083333333333333,0.6938775510204082
790,5,27,8,5.4,0.2962962962962963
791,14,80,43,5.714285714285714,0.5375
792,9,120,51,13.333333333333334,0.425
793,5,13,8,2.6,0.6153846153846154
794,5,41,6,8.2,0.14634146341463414
795,13,39,20,3.0,0.5128205128205128
796,8,168,88,21.0,0.5238095238095238
797,19,139,67,7.315789473684211,0.48201438848920863
798,12,67,51,5.583333333333333,0.7611940298507462
799,16,115,89,7.1875,0.7739130434782608
800,22,90,48,4.090909090909091,0.5333333333333333
801,6,38,11,6.333333333333333,0.2894736842105263
802,6,98,28,16.333333333333332,0.2857142857142857
803,8,105,31,13.125,0.29523809523809524
804,16,118,85,7.375,0.7203389830508474
805,5,65,16,13.0,0.24615384615384617
806,13,28,18,2.1538461538461537,0.6428571428571429
807,21,26,19,1.2380952380952381,0.7307692307692307
808,4,31,1,7.75,0.03225806451612903
809,22,179,98,8.136363636363637,0.547486033519553
810,3,22,8,7.333333333333333,0.36363636363636365
811,7,79,39,11.285714285714286,0.4936708860759494
812,47,846,646,18.0,0.7635933806146572
813,5,18,2,3.6,0.1111111111111111
814,4,23,11,5.75,0.4782608695652174
815,3,23,2,7.666666666666667,0.08695652173913043
816,5,172,65,34.4,0.37790697674418605
817,15,154,97,10.266666666666667,0.6298701298701299
818,70,439,375,6.271428571428571,0.8542141230068337
819,4,53,28,13.25,0.5283018867924528
820,5,55,21,11.0,0.38181818181818183
821,4,47,6,11.75,0.1276595744680851
822,4,83,21,20.75,0.25301204819277107
823,6,23,17,3.8333333333333335,0.7391304347826086
824,22,116,42,5.2727272727272725,0.3620689655172414
825,9,33,17,3.6666666666666665,0.5151515151515151
826,3,12,8,4.0,0.6666666666666666
827,7,41,11,5.857142857142857,0.2682926829268293
828,6,11,2,1.8333333333333333,0.18181818181818182
829,4,14,2,3.5,0.14285714285714285
830,6,98,48,16.333333333333332,0.4897959183673469
831,20,105,56,5.25,0.5333333333333333
832,5,65,29,13.0,0.4461538461538462
833,12,234,93,19.5,0.3974358974358974
834,21,235,130,11.19047619047619,0.5531914893617021
835,5,14,4,2.8,0.2857142857142857
836,14,33,22,2.357142857142857,0.6666666666666666
837,4,73,43,18.25,0.589041095890411
838,24,64,21,2.6666666666666665,0.328125
839,27,576,400,21.333333333333332,0.6944444444444444
840,10,54,22,5.4,0.4074074074074074
841,16,187,72,11.6875,0.3850267379679144
842,12,198,127,16.5,0.6414141414141414
843,4,42,15,10.5,0.35714285714285715
844,19,107,74,5.631578947368421,0.6915887850467289
845,23,284,209,12.347826086956522,0.7359154929577465
846,5,82,11,16.4,0.13414634146341464
847,38,673,540,17.710526315789473,0.8023774145616642
848,44,318,276,7.2272727272727275,0.8679245283018868
849,30,117,72,3.9,0.6153846153846154
850,7,63,33,9.0,0.5238095238095238
851,6,64,26,10.666666666666666,0.40625
852,38,577,496,15.18421052631579,0.8596187175043327
853,18,100,61,5.555555555555555,0.61
854,84,768,561,9.142857142857142,0.73046875
855,16,303,193,18.9375,0.636963696369637
856,5,32,3,6.4,0.09375
857,47,550,466,11.702127659574469,0.8472727272727273
858,30,62,42,2.066666666666667,0.6774193548387096
859,8,136,81,17.0,0.5955882352941176
860,19,184,98,9.68421052631579,0.532608695652174
861,3,4,0,1.3333333333333333,0.0
862,7,42,6,6.0,0.14285714285714285
863,11,225,102,20.454545454545453,0.4533333333333333
864,30,164,137,5.466666666666667,0.8353658536585366
865,4,16,1,4.0,0.0625
866,23,526,359,22.869565217391305,0.6825095057034221
867,6,23,11,3.8333333333333335,0.4782608695652174
868,86,471,324,5.476744186046512,0.6878980891719745
869,4,43,10,10.75,0.23255813953488372
870,44,687,525,15.613636363636363,0.7641921397379913
871,8,11,3,1.375,0.2727272727272727
872,5,54,21,10.8,0.3888888888888889
873,9,156,73,17.333333333333332,0.46794871794871795
874,14,193,120,13.785714285714286,0.6217616580310881
875,5,23,10,4.6,0.43478260869565216
876,4,47,4,11.75,0.0851063829787234
877,12,131,69,10.916666666666666,0.5267175572519084
878,6,29,1,4.833333333333333,0.034482758620689655
879,57,513,248,9.0,0.4834307992202729
880,50,474,385,9.48,0.8122362869198312
881,18,406,287,22.555555555555557,0.7068965517241379
882,5,28,5,5.6,0.17857142857142858
883,13,55,23,4.230769230769231,0.41818181818181815
884,4,48,10,12.0,0.20833333333333334
885,22,104,72,4.7272727272727275,0.6923076923076923
886,23,150,92,6.521739130434782,0.6133333333333333
887,9,117,50,13.0,0.42735042735042733
888,16,159,100,9.9375,0.6289308176100629
889,6,41,13,6.833333333333333,0.3170731707317073
890,21,340,212,16.19047619047619,0.6235294117647059
891,16,243,152,15.1875,0.6255144032921811
892,13,128,36,9.846153846153847,0.28125
893,28,232,139,8.285714285714286,0.5991379310344828
894,66,1404,1099,21.272727272727273,0.7827635327635327
895,6,29,6,4.833333333333333,0.20689655172413793
896,26,379,243,14.576923076923077,0.6411609498680739
897,5,65,26,13.0,0.4
898,53,265,158,5.0,0.5962264150943396
899,11,154,37,14.0,0.24025974025974026
900,8,216,86,27.0,0.39814814814814814
901,5,20,1,4.0,0.05
902,3,46,1,15.333333333333334,0.021739130434782608
903,7,62,17,8.857142857142858,0.27419354838709675
904,8,24,15,3.0,0.625
905,5,44,4,8.8,0.09090909090909091
906,5,68,22,13.6,0.3235294117647059
907,24,290,214,12.083333333333334,0.7379310344827587
908,5,166,53,33.2,0.3192771084337349
909,4,12,4,3.0,0.3333333333333333
910,12,20,8,1.6666666666666667,0.4
911,39,545,406,13.974358974358974,0.744954128440367
912,7,63,18,9.0,0.2857142857142857
913,28,149,102,5.321428571428571,0.6845637583892618
914,33,330,181,10.0,0.5484848484848485
915,10,123,53,12.3,0.43089430894308944
916,7,23,13,3.2857142857142856,0.5652173913043478
917,26,572,402,22.0,0.7027972027972028
918,4,37,12,9.25,0.32432432432432434
919,11,150,70,13.636363636363637,0.4666666666666667
920,5,21,13,4.2,0.6190476190476191
921,13,72,26,5.538461538461538,0.3611111111111111
922,4,52,8,13.0,0.15384615384615385
923,13,82,15,6.3076923076923075,0.18292682926829268
924,14,412,202,29.428571428571427,0.49029126213592233
925,4,24,11,6.0,0.4583333333333333
926,7,45,18,6.428571428571429,0.4
927,4,41,8,10.25,0.1951219512195122
928,9,29,22,3.2222222222222223,0.7586206896551724
929,4,47,4,11.75,0.0851063829787234
930,5,31,8,6.2,0.25806451612903225
931,3,46,5,15.333333333333334,0.10869565217391304
932,32,234,157,7.3125,0.6709401709401709
933,33,385,229,11.666666666666666,0.5948051948051948
934,6,8,4,1.3333333333333333,0.5
935,19,282,111,14.842105263157896,0.39361702127659576
936,7,32,20,4.571428571428571,0.625
937,11,84,25,7.636363636363637,0.2976190476190476
938,15,28,18,1.8666666666666667,0.6428571428571429
939,7,66,22,9.428571428571429,0.3333333333333333
940,8,111,42,13.875,0.3783783783783784
941,10,103,57,10.3,0.5533980582524272
942,9,71,30,7.888888888888889,0.4225352112676056
943,4,10,5,2.5,0.5
944,4,37,7,9.25,0.1891891891891892
945,9,139,60,15.444444444444445,0.4316546762589928
946,19,330,153,17.36842105263158,0.4636363636363636
947,40,372,281,9.3,0.7553763440860215
948,10,53,6,5.3,0.11320754716981132
949,9,17,10,1.8888888888888888,0.5882352941176471
950,16,133,108,8.3125,0.8120300751879699
951,4,48,11,12.0,0.22916666666666666
952,4,17,1,4.25,0.058823529411764705
953,10,127,62,12.7,0.4881889763779528
954,12,96,34,8.0,0.3541666666666667
955,5,30,5,6.0,0.16666666666666666
956,12,86,36,7.166666666666667,0.4186046511627907
957,33,208,143,6.303030303030303,0.6875
958,38,472,373,12.421052631578947,0.7902542372881356
959,9,119,48,13.222222222222221,0.40336134453781514
960,19,154,85,8.105263157894736,0.551948051948052
961,49,379,274,7.73469387755102,0.7229551451187335
962,28,304,167,10.857142857142858,0.5493421052631579
963,48,306,162,6.375,0.5294117647058824
964,99,718,542,7.252525252525253,0.754874651810585
965,5,51,25,10.2,0.49019607843137253
966,15,155,44,10.333333333333334,0.2838709677419355
967,5,49,4,9.8,0.08163265306122448
968,59,573,432,9.711864406779661,0.7539267015706806
969,11,222,134,20.181818181818183,0.6036036036036037
970,7,28,5,4.0,0.17857142857142858
971,25,28,22,1.12,0.7857142857142857
972,22,240,150,10.909090909090908,0.625
973,26,579,414,22.26923076923077,0.7150259067357513
974,7,95,15,13.571428571428571,0.15789473684210525
975,31,217,115,7.0,0.5299539170506913
976,5,85,47,17.0,0.5529411764705883
977,14,101,63,7.214285714285714,0.6237623762376238
978,14,215,73,15.357142857142858,0.3395348837209302
979,15,63,22,4.2,0.3492063492063492
980,46,357,181,7.760869565217392,0.5070028011204482
981,7,49,11,7.0,0.22448979591836735
982,14,534,361,38.142857142857146,0.6760299625468165
983,7,99,31,14.142857142857142,0.31313131313131315
984,51,412,242,8.07843137254902,0.587378640776699
985,10,52,21,5.2,0.40384615384615385
986,21,21,20,1.0,0.9523809523809523
987,8,57,11,7.125,0.19298245614035087
988,3,5,1,1.6666666666666667,0.2
989,4,24,11,6.0,0.4583333333333333
990,10,45,27,4.5,0.6
991,6,12,2,2.0,0.16666666666666666
992,22,73,42,3.3181818181818183,0.5753424657534246
993,13,99,34,7.615384615384615,0.3434343434343434
994,11,195,131,17.727272727272727,0.6717948717948717
995,35,293,186,8.371428571428572,0.6348122866894198
996,5,55,21,11.0,0.38181818181818183
997,17,114,49,6.705882352941177,0.4298245614035088
998,26,345,244,13.26923076923077,0.7072463768115942
999,38,1001,705,26.342105263157894,0.7042957042957043
1000,8,119,84,14.875,0.7058823529411765
