order_id,product_id,add_to_cart_order,reordered
739987,27845,18,1
739987,13409,19,1
739987,48679,20,1
739987,24964,21,1
739987,43165,22,1
739987,12033,23,1
739987,8555,24,1
739987,16797,25,1
739987,39160,26,1
739987,33754,27,1
739987,40571,28,1
739987,4957,29,1
739987,11925,30,1
739987,14917,31,1
757211,44008,1,1
757211,41332,2,1
757211,42445,3,1
757211,44268,4,0
757211,36036,5,0
757211,16387,6,0
757211,43673,7,0
757211,17601,8,0
767489,32689,1,0
767489,6873,2,1
767489,24184,3,0
767489,9786,4,0
767489,40334,5,1
767489,49521,6,0
767489,12703,7,0
767489,3952,8,0
767489,9405,9,0
767489,21616,10,1
767489,21903,11,0
783434,19678,1,1
783434,17794,2,0
783434,47209,3,1
783434,10621,4,0
783434,21616,5,1
783434,39180,6,0
783434,38453,7,0
783434,32043,8,0
783434,48835,9,0
797018,21137,1,0
797018,24852,2,0
797018,22825,3,0
797018,28204,4,0
797018,44098,5,0
797018,5883,6,0
797018,42736,7,0
797018,44632,8,0
797018,48647,9,0
797018,9698,10,0
797018,37220,11,0
797018,37158,12,1
809820,39059,1,1
809820,37131,2,1
809820,44368,3,1
809820,12916,4,1
809820,38817,5,1
809820,34024,6,1
809820,4595,7,0
809820,38186,8,0
809820,47058,9,0
809820,42551,10,0
809820,28061,11,0
809820,42352,12,0
809820,6046,13,1
809820,11211,14,0
809820,27179,15,0
811612,18362,1,1
811612,44229,2,0
811612,32553,3,0
811612,2447,4,0
811612,16580,5,1
811612,41950,6,1
811612,28842,7,1
811612,42315,8,1
811612,26209,9,0
811612,49054,10,1
811612,29373,11,1
811612,43070,12,1
811612,18135,13,0
811612,6348,14,1
811612,25493,15,0
811612,34678,16,1
811612,22825,17,0
811612,46697,18,0
811612,37742,19,1
811612,1940,20,1
811612,13866,21,0
811612,9850,22,1
811612,37065,23,1
811612,14351,24,1
811612,27239,25,1
811612,31912,26,1
811612,46041,27,0
811612,40310,28,1
811612,43464,29,0
811612,20604,30,0
811612,14999,31,0
811612,34449,32,1
811612,33198,33,0
811612,39059,34,0
811612,18148,35,0
811612,21137,36,0
811612,260,37,0
811612,15586,38,0
811612,14897,39,0
811612,9533,40,0
811612,26494,41,0
811612,39307,42,0
812040,33198,1,1
812040,25466,2,1
812040,28918,3,1
812040,49273,4,1
812040,20084,5,1
812040,38256,6,1
812040,44707,7,0
812040,40676,8,0
812040,18272,9,0
812040,43182,10,1
812040,43262,11,1
812040,20542,12,1
812040,28044,13,0
812040,7518,14,1
812040,12577,15,0
812040,24787,16,0
812040,14126,17,1
812040,41073,18,0
812040,4558,19,0
821898,256,1,1
821898,26348,2,1
821898,47322,3,1
821898,34660,4,0
821898,29095,5,1
821898,30661,6,1
821898,32331,7,1
821898,29094,8,1
821898,10374,9,1
821898,45443,10,1
821898,31159,11,1
821898,47992,12,1
821898,35518,13,1
821898,11281,14,0
821898,18900,15,0
821898,49054,16,1
821898,22120,17,1
821898,42535,18,1
821898,19734,19,0
821898,18610,20,1
821898,16696,21,1
821898,47126,22,0
846979,28934,1,0
846979,40545,2,0
846979,9327,3,1
846979,28373,4,1
846979,21872,5,1
846979,49191,6,1
846979,40063,7,1
846979,32052,8,1
846979,4697,9,1
846979,2275,10,1
846979,890,11,1
846979,11707,12,1
846979,22760,13,1
846979,11744,14,1
846979,22935,15,1
846979,6646,16,1
846979,46654,17,1
846979,39732,18,1
846979,21903,19,1
846979,47626,20,1
846979,46394,21,1
846979,16525,22,0
859654,49235,1,1
859654,13176,2,1
859654,39581,3,1
859654,3798,4,0
859654,37710,5,1
859654,11759,6,1
859654,13591,7,0
863691,14462,1,1
863691,27845,2,1
863691,26790,3,1
863691,38313,4,1
863691,33731,5,1
863691,22035,6,0
863691,27695,7,1
874570,2022,1,1
874570,47425,2,0
874570,31683,3,0
874570,43352,4,0
874570,9076,5,0
874570,3597,6,0
877974,1808,1,0
878518,25464,1,1
878518,19488,2,1
878518,42677,3,0
878518,46673,4,0
878518,45055,5,0
880375,15937,1,1
880375,5539,2,0
880375,10960,3,0
880375,23165,4,1
880375,22247,5,0
880375,4853,6,0
880375,27104,7,0
880375,7058,8,0
880375,41259,9,0
880375,37803,10,0
880375,48230,11,0
880375,47766,12,0
880375,31717,13,0
880375,21903,14,1
880375,25659,15,0
880375,41540,16,1
880375,48121,17,0
880375,2846,18,0
888267,27845,1,1
888267,13176,2,1
888267,33731,3,0
888267,48135,4,0
888267,18471,5,0
888267,36994,6,0
888267,18072,7,0
888267,47626,8,0
888267,1529,9,0
888267,39984,10,0
888267,21833,11,0
888267,7088,12,1
888267,20169,13,0
888267,8940,14,0
888267,22025,15,1
888267,38012,16,0
888267,43014,17,0
888267,6532,18,0
888267,47888,19,0
888267,3020,20,0
888267,34134,21,0
888267,8277,22,0
888267,39275,23,1
888267,22935,24,0
888267,14992,25,0
903956,30563,1,1
903956,28465,2,1
903956,30492,3,1
903956,19660,4,1
903956,6873,5,1
903956,39877,6,1
903956,26369,7,1
903956,663,8,1
903956,28849,9,1
903956,42701,10,1
903956,44683,11,0
903956,27336,12,1
903956,47439,13,1
903956,30391,14,0
903956,42609,15,1
903956,6656,16,0
910179,18583,1,0
914910,27307,1,0
914910,24263,2,0
914910,13740,3,0
914910,32911,4,1
914910,20541,5,0
914910,19677,6,0
914910,28373,7,1
914910,28986,8,0
917873,2855,1,0
917873,13512,2,1
917873,27344,3,0
917873,21872,4,0
917873,2643,5,0
917873,781,6,0
917873,28289,7,0
917873,40706,8,0
917873,21137,9,0
917873,4920,10,0
917873,8174,11,1
917873,20431,12,0
917873,17878,13,0
921692,25230,1,0
921692,46587,2,0
921692,48736,3,0
921692,165,4,0
921692,20007,5,0
921692,40469,6,0
921692,11247,7,0
926418,13225,1,1
944659,26900,1,0
944659,8079,2,0
951151,28999,1,0
951151,44142,2,0
951151,25890,3,1
951151,21137,4,1
951151,42613,5,0
959285,287,1,1
959285,41583,2,0
959285,7079,3,0
959285,29487,4,0
959285,3782,5,0
959285,26497,6,1
959637,4258,1,0
959637,20463,2,0
960774,18027,1,1
960774,3579,2,1
960774,48925,3,1
960774,39990,4,1
960774,46823,5,1
960774,18727,6,1
960774,7761,7,0
960774,23586,8,0
960774,34050,9,1
960774,14971,10,0
960774,34867,11,1
960774,12962,12,1
960774,31801,13,1
961032,36472,1,0
961500,432,1,1
961500,48041,2,1
961500,32842,3,1
961500,12099,4,1
961500,37742,5,1
961500,3473,6,1
961500,7349,7,0
961500,45394,8,0
961500,13828,9,0
961500,16144,10,1
961500,47790,11,0
965160,31222,1,1
967656,12044,1,1
967656,24239,2,1
967656,19348,3,1
967656,8029,4,1
967656,16788,5,1
967656,47877,6,1
968909,42244,1,1
968909,6348,2,1
968909,25890,3,1
968909,8193,4,1
968909,39561,5,0
968909,44683,6,1
968909,34320,7,0
968909,16797,8,1
968909,18523,9,0
968909,25718,10,1
975061,38844,1,1
975061,13176,2,1
975061,148,3,0
975061,13380,4,1
979263,1710,1,1
979263,47766,2,1
979263,26209,3,1
979263,43122,4,1
979263,6774,5,1
979263,13176,6,1
979263,46822,7,1
979263,44548,8,1
979263,19370,9,1
979263,28849,10,0
979263,36165,11,1
979263,4145,12,1
979263,17122,13,1
979263,19508,14,1
980285,8057,1,0
980530,44632,1,1
980530,26620,2,1
980530,35221,3,0
985778,10006,1,1
985778,24830,2,1
985778,15613,3,1
985778,4793,4,1
985778,15887,5,0
985778,21560,6,1
985778,31717,7,1
985778,33279,8,0
985905,11885,1,1
1007973,12894,1,1
1007973,6046,2,1
1007973,32293,3,1
1007973,46175,4,1
1007973,43389,5,1
1007973,22237,6,0
1007973,41782,7,0
1007973,35339,8,0
1007973,34,9,1
1007973,32347,10,0
1007973,4614,11,0
1007973,44272,12,0
1007973,18523,13,1
1007973,33754,14,0
1007973,4957,15,0
1007973,1447,16,0
1007973,20736,17,0
1007973,27344,18,0
1007973,24467,19,1
1007973,14645,20,1
1007973,39220,21,0
1007973,29487,22,0
1007973,40992,23,0
1007973,33994,24,0
1007973,31343,25,0
1007973,3800,26,0
1007973,43262,27,0
1011563,30776,1,1
1011563,16185,2,0
1011563,21775,3,0
1011563,42356,4,0
1011563,44837,5,1
1011563,47209,6,0
1011563,47626,7,1
1011563,21616,8,0
1016866,42394,1,1
1016866,12159,2,1
1016866,42360,3,1
1016866,6867,4,1
1016866,30549,5,1
1016866,18725,6,1
1016866,19097,7,0
1016866,35336,8,1
1016866,19348,9,1
1016866,10673,10,1
1016866,39174,11,0
1016866,13869,12,1
1016866,17896,13,1
1016866,2702,14,1
1016866,5994,15,1
1016866,3285,16,1
1016866,10365,17,1
1016866,6631,18,0
1016866,46595,19,1
1016866,54,20,0
1016866,5097,21,0
1016866,43556,22,1
1016866,27510,23,1
1016866,22463,24,0
1016866,17993,25,1
1016866,11827,26,1
1016866,31486,27,1
1016866,4216,28,1
1016866,25543,29,1
1016866,43461,30,0
1016866,30696,31,0
1016866,36689,32,0
1016866,47631,33,0
1016866,26360,34,0
1016866,8494,35,0
1016866,10990,36,0
1016866,21011,37,0
1016866,46520,38,1
1016866,24146,39,0
1016866,33772,40,0
1016866,13966,41,0
1016866,17322,42,1
1016866,31966,43,1
1016866,10695,44,1
1016866,44041,45,1
1016866,39735,46,1
1016866,26312,47,1
1016866,47966,48,0
1016866,47226,49,1
1016866,4635,50,0
1016866,46598,51,0
1016866,13767,52,1
1016866,18987,53,0
1016866,1950,54,0
1016866,13194,55,1
1016866,33464,56,0
1016866,30340,57,0
1017699,16262,1,1
1017699,24852,2,1
1017699,34829,3,0
1017699,10333,4,1
1017699,9292,5,1
1017699,42743,6,1
1017699,19734,7,1
1017699,20916,8,1
1019719,37947,1,1
1019719,39121,2,1
1019719,8518,3,1
1019719,38288,4,1
1019719,49075,5,1
1019719,27012,6,0
1019719,27958,7,0
1019719,47626,8,0
1019719,7948,9,0
1019719,10246,10,0
1019719,39877,11,0
1019719,36695,12,1
1019719,40723,13,0
1019719,8277,14,1
1019719,36961,15,0
1019719,24852,16,1
1035261,16125,1,0
1035261,1094,2,1
1035261,25266,3,0
1035261,44589,4,0
1035261,16254,5,0
1039817,16797,1,1
1039817,10305,2,0
1039817,29223,3,0
1039817,40925,4,0
1039817,27275,5,1
1039817,25854,6,1
1039817,7530,7,1
1039817,24747,8,0
1039817,8744,9,0
1039817,46903,10,0
1039817,24740,11,0
1039817,49205,12,0
1039817,10308,13,1
1043105,12419,1,0
1043105,13181,2,0
1043105,39812,3,0
1043105,44878,4,0
1044486,16797,1,1
1044486,24852,2,1
1044486,39408,3,1
1044486,47626,4,1
1044486,41729,5,1
1044486,3318,6,1
1044486,14992,7,1
1044486,4605,8,1
1044486,42731,9,1
1044486,28199,10,1
1044486,9387,11,1
1044486,36685,12,1
1044486,14168,13,0
1044486,29346,14,1
1044486,8231,15,1
1044486,8668,16,0
1044486,48705,17,0
1044486,9076,18,0
1044486,15290,19,1
1044486,44142,20,1
1044486,26209,21,0
1044486,45007,22,0
1048290,16797,1,0
1048290,13176,2,0
1048290,33572,3,0
1048290,1103,4,0
1048290,34969,5,1
1048290,21616,6,0
1048290,18594,7,0
1048290,12916,8,0
1048290,47652,9,0
1048290,18677,10,0
1054283,36792,1,1
1054283,35547,2,1
1054283,26369,3,1
1054283,23634,4,1
1054283,45104,5,1
1054283,6669,6,1
1054283,24852,7,1
1054283,37257,8,0
1054283,47740,9,0
1054283,15610,10,1
1054283,11193,11,0
1054283,22915,12,1
1054283,32020,13,1
1054904,43352,1,1
1054904,42617,2,0
1054904,19057,3,0
1054904,9825,4,1
1054904,33407,5,0
1054904,24852,6,1
1054904,13431,7,0
1054904,11068,8,0
1054904,48255,9,0
1056167,34,1,1
1056167,8859,2,1
1056167,20574,3,1
1056167,11452,4,1
1056167,8193,5,1
1058952,11714,1,1
1058952,1511,2,1
1063245,43772,1,1
1063245,38044,2,0
1063245,43789,3,1
1063245,21019,4,0
1063245,25824,5,0
1063245,30307,6,1
1063245,38433,7,0
1063245,47626,8,0
1063245,34287,9,0
1063245,21709,10,0
1063245,34619,11,0
1063245,10424,12,0
1063245,27344,13,0
1072954,5161,1,1
1072954,6656,2,1
1072954,4920,3,0
1072954,33768,4,1
1072954,40604,5,1
1072954,38164,6,1
1072954,41561,7,0
1072954,11534,8,1
1074772,35921,1,0
1074772,24015,2,0
1074772,15629,3,0
1074772,13409,4,0
1074772,5719,5,0
1074772,8390,6,0
1074772,11154,7,0
1080892,10360,1,1
1080892,11422,2,0
1080892,15738,3,1
1080892,45603,4,0
1080892,27966,5,0
1080892,3390,6,0
1080892,23819,7,0
1088647,24489,1,1
1088647,13733,2,1
1088647,40545,3,1
1088647,12941,4,1
1088647,10771,5,1
1088647,46618,6,0
1088647,24184,7,0
1088647,4163,8,0
1088647,2086,9,1
1088647,48679,10,0
1089130,47209,1,1
1089130,9337,2,0
1089130,49236,3,0
1089130,44449,4,0
1089130,45535,5,0
1089130,48679,6,0
1089130,27521,7,1
1089130,35939,8,1
1089130,24964,9,0
1089130,31717,10,0
1089130,14992,11,0
1089130,18656,12,0
1089130,48171,13,0
1089130,45066,14,1
1089130,4210,15,0
1089130,40199,16,0
1089130,44765,17,0
1094988,27555,1,1
1094988,42347,2,1
1094988,27596,3,1
1094988,8834,4,1
1094988,26604,5,1
1094988,12075,6,1
1094988,8467,7,1
1094988,38988,8,1
1094988,30252,9,1
1094988,18926,10,1
1094988,24954,11,1
1094988,40571,12,1
1094988,1559,13,1
1094988,33754,14,1
1094988,29594,15,1
1094988,17600,16,1
1094988,42828,17,1
1094988,10132,18,1
1094988,20899,19,1
1094988,27973,20,1
1094988,41844,21,1
1094988,30967,22,1
1095948,25005,1,1
1095948,11512,2,1
1095948,40198,3,0
1095948,30949,4,0
1095948,43643,5,1
1095948,43713,6,0
1095948,18152,7,0
1095948,43798,8,0
1095948,48220,9,0
1095948,15984,10,0
1100805,43643,1,1
1100805,16797,2,0
1100805,15913,3,1
1100805,8424,4,0
1100805,37374,5,1
1100805,35947,6,0
1100805,40399,7,0
1100805,37553,8,0
1101383,27090,1,1
1101383,812,2,1
1101383,47595,3,1
1101383,29801,4,1
1101383,18840,5,1
1101383,44290,6,1
1101383,17183,7,1
1101383,36189,8,1
1101383,21781,9,1
1101383,27502,10,1
1101383,42677,11,1
1101383,34287,12,1
1101383,5520,13,0
1101383,41025,14,0
1108486,28204,1,0
1108486,19505,2,1
1108486,47766,3,1
1108486,8518,4,1
1108486,34243,5,1
1108486,24253,6,1
1108486,15527,7,1
1108486,40545,8,1
1108486,42613,9,1
1108486,24852,10,1
1108486,49131,11,1
1108486,3682,12,1
1108486,44910,13,1
1108486,1360,14,1
1108486,37158,15,1
1110720,13874,1,1
1110720,24852,2,1
1110720,17316,3,1
1110720,44487,4,1
1110720,28058,5,1
1110720,46347,6,1
1110720,40516,7,1
1110720,9810,8,1
1110720,26604,9,1
1110720,23339,10,1
1110720,15872,11,0
1110720,24850,12,1
1110720,7781,13,1
1110720,30391,14,1
1110720,22474,15,1
1110720,41844,16,1
1110720,45013,17,1
1110720,42736,18,1
1110720,30756,19,1
1114234,27966,1,0
1114234,47209,2,0
1114234,41950,3,0
1114234,20114,4,0
1122780,13424,1,0
1122780,10258,2,0
1122780,43692,3,1
1122780,43371,4,0
1131395,12745,1,0
1131395,10768,2,0
1131395,26915,3,1
1131395,37947,4,1
1131395,17553,5,0
1131395,10912,6,0
1131395,11499,7,0
1131395,27544,8,1
1131395,17461,9,0
1131395,16759,10,1
1131395,10246,11,0
1131395,42625,12,1
1131395,38383,13,1
1131395,18883,14,0
1131395,29941,15,0
1131395,19527,16,0
1131395,5451,17,0
1131395,23854,18,0
1131395,1025,19,0
1131395,5212,20,0
1131395,46654,21,0
1144354,13042,1,0
1144354,44172,2,0
1144354,6369,3,0
1148045,35547,1,1
1148045,17872,2,1
1148045,17948,3,1
1148045,47492,4,0
1148045,21927,5,1
1148045,20995,6,0
1148045,2314,7,0
1148045,28437,8,0
1148045,12802,9,0
1148938,18441,1,0
1148938,20738,2,0
1148938,16281,3,1
1148938,39275,4,0
1162736,8390,1,0
1162736,46735,2,0
1162736,30356,3,0
1162736,23665,4,0
1162736,25008,5,0
1162736,38314,6,0
1162736,43907,7,0
1162736,1806,8,0
1162736,32165,9,0
1162736,14432,10,0
1162736,12528,11,0
1162736,2530,12,0
1162736,3685,13,0
1162736,25049,14,0
1162736,37404,15,0
1162736,34808,16,0
1162736,39276,17,1
1162736,5025,18,0
1162736,48364,19,1
1162736,49381,20,0
1162736,26497,21,0
1162736,14124,22,0
1162736,33047,23,0
1162736,22948,24,0
1162736,40631,25,0
1162736,40214,26,0
1162736,36780,27,0
1162736,28270,28,0
1162736,5618,29,1
1162736,21692,30,1
1166135,24838,1,0
1166135,36606,2,0
1166135,35199,3,0
1166135,28745,4,1
1166135,23952,5,0
1166135,16249,6,1
1166135,44075,7,1
1166135,165,8,1
1166135,18409,9,1
1166135,22935,10,1
1166135,31640,11,1
1166135,44449,12,0
1166135,10749,13,0
1166135,24964,14,0
1166135,48094,15,0
1166135,27156,16,0
1166135,14647,17,0
1166135,14976,18,0
1166135,29740,19,0
1166135,18309,20,0
1166135,23032,21,0
1166135,14805,22,0
1166135,44628,23,0
1166135,35148,24,0
1166135,34166,25,0
1166135,43768,26,0
1166135,13176,27,1
1166135,32177,28,1
1166135,5876,29,1
1166135,44750,30,0
1166135,47209,31,0
1166135,31717,32,0
1166135,9587,33,0
1166135,43165,34,0
1166135,39448,35,0
1167274,19660,1,1
1167274,196,2,1
1167274,13575,3,0
1179185,16812,1,0
1179185,1295,2,0
1179185,44477,3,0
1179185,6898,4,0
1179185,40858,5,0
1179185,38777,6,0
1179185,28836,7,0
1179185,41290,8,0
1179928,12916,1,1
1179928,26620,2,1
1179928,48523,3,0
1179928,24852,4,0
1179928,49270,5,0
1179928,9383,6,0
1179928,47194,7,0
1179928,39947,8,0
1179928,45066,9,1
1179928,22400,10,0
1179928,37158,11,1
1179928,25513,12,0
1179928,14048,13,0
1181590,47626,1,1
1181590,39408,2,1
1181590,42513,3,0
1181590,33543,4,0
1181590,24062,5,0
1181590,45856,6,0
1181590,10565,7,0
1181590,26209,8,0
1181590,42585,9,0
1181590,16927,10,0
1181590,13988,11,0
1181590,24184,12,1
1181590,21938,13,1
1181590,31717,14,0
1181590,43086,15,1
1181590,4671,16,1
1181590,33232,17,0
1181590,4562,18,1
1181590,20246,19,0
1182819,35221,1,1
1182819,7898,2,0
1182819,37238,3,0
1184332,12492,1,1
1184332,46807,2,1
1184332,29557,3,1
1184332,39468,4,0
1184332,32647,5,0
1184332,43352,6,0
1184332,16797,7,0
1184332,9076,8,0
1184332,47630,9,1
1184332,20591,10,0
1184332,27845,11,1
1187899,196,1,1
1187899,25133,2,1
1187899,38928,3,1
1187899,26405,4,1
1187899,39657,5,1
1187899,10258,6,1
1187899,13032,7,1
1187899,26088,8,1
1187899,27845,9,0
1187899,49235,10,1
1187899,46149,11,1
1191841,27344,1,1
1191841,49621,2,1
1191841,47630,3,1
1191841,3274,4,0
1191841,6568,5,0
1191841,39812,6,0
1191841,34358,7,0
1191841,27086,8,0
1191841,35973,9,0
1191993,21497,1,0
1191993,13176,2,1
1191993,31562,3,0
1191993,24830,4,0
1191993,40706,5,0
1191993,11250,6,0
1191993,35376,7,1
1191993,5334,8,0
1196150,10070,1,1
1196150,34668,2,1
1196150,1947,3,1
1196150,9550,4,1
1196150,28465,5,1
1196150,27966,6,1
1196150,5450,7,1
1196150,24799,8,1
1196150,28204,9,1
1196150,24852,10,1
1196150,9339,11,1
1196150,36865,12,1
1196150,18205,13,1
1196150,43662,14,1
1196150,3599,15,1
1196150,21137,16,1
1196150,47626,17,1
1196150,26315,18,1
1196150,36640,19,1
1196150,5077,20,1
1196150,41844,21,1
1196150,47672,22,1
1196150,26648,23,1
1196150,40251,24,0
1196150,13877,25,1
1196150,19382,26,0
1196150,21506,27,0
1196150,432,28,1
1196150,32016,29,0
1196150,42091,30,1
1196150,42356,31,0
1196150,42719,32,1
1202012,30827,1,1
1202012,43352,2,0
1204921,11143,1,0
1204921,24549,2,0
1204921,24852,3,1
1204921,40706,4,1
1204921,47626,5,1
1204921,28226,6,1
1204921,32099,7,1
1204921,45221,8,0
1204921,40545,9,1
1204921,43961,10,1
1204921,42557,11,0
1204921,17878,12,0
1204921,28985,13,0
1204921,18234,14,0
1204921,2447,15,0
1215744,6631,1,1
1215744,5782,2,1
1215744,24852,3,1
1215744,42796,4,0
1215744,31461,5,0
1215744,31766,6,0
1220744,24235,1,0
1220744,23909,2,0
1220744,40469,3,1
1220744,24658,4,0
1220744,31066,5,0
1220744,6571,6,0
1220744,32446,7,0
1220744,16797,8,1
1220744,40706,9,0
1220744,26604,10,0
1220744,4945,11,0
1220744,11588,12,1
1220744,4527,13,0
1220744,21182,14,0
1220744,14147,15,0
1220744,16994,16,1
1220744,42356,17,0
1220744,44811,18,1
1220744,46290,19,0
1220744,870,20,0
1224638,34126,1,1
1224638,41220,2,0
1224638,24964,3,0
1224638,21280,4,0
1224638,22899,5,0
1224638,5785,6,1
1224638,39812,7,1
1224638,16185,8,0
1224638,39984,9,0
1224638,13176,10,1
1224638,27086,11,1
1224638,29142,12,0
1227088,24838,1,1
1227088,47156,2,0
1227088,45368,3,0
1227088,20754,4,0
1227088,48554,5,0
1227088,22935,6,1
1227088,32734,7,1
1227088,26209,8,1
1227088,47626,9,1
1227088,5134,10,1
1227088,18889,11,0
1227088,33731,12,1
1227088,21278,13,1
1227088,16083,14,1
1227088,41544,15,1
1227088,47065,16,1
1227088,38249,17,1
1227088,4410,18,0
1229133,24838,1,0
1229133,7503,2,1
1229133,14872,3,0
1229133,28601,4,1
1229133,25659,5,0
1229133,12320,6,0
1229133,41544,7,0
1229133,35004,8,0
1229133,22260,9,1
1229133,13176,10,1
1229133,26209,11,1
1229133,42342,12,1
1232929,13176,1,0
1232929,21137,2,0
1232929,19887,3,0
1241668,13176,1,1
1241668,12341,2,1
1241668,27874,3,1
1241668,18811,4,1
1241717,24830,1,1
1241717,26209,2,0
1241717,47630,3,0
1241717,47626,4,1
1241717,24720,5,0
1241717,44628,6,0
1241717,47766,7,0
1241717,42342,8,0
1241717,42265,9,1
1241717,40706,10,0
1241717,38557,11,0
1241717,11777,12,1
1241717,19057,13,1
1241717,260,14,1
1241717,45123,15,0
1241717,7379,16,1
1241717,11130,17,0
1241717,18609,18,0
1241717,9853,19,1
1248129,13176,1,1
1248129,46676,2,1
1248129,37646,3,1
1248129,22825,4,0
1261929,1463,1,1
1261929,19354,2,1
1261929,34819,3,0
1261929,47209,4,1
1261929,13176,5,1
1261929,11777,6,1
1261929,42701,7,1
1261929,18546,8,1
1261929,12900,9,0
1261929,10164,10,1
1261929,3295,11,1
1261929,41950,12,0
1261929,31717,13,1
1288850,5785,1,1
1288850,17530,2,1
1288850,31952,3,1
1288850,5449,4,1
1288850,42460,5,1
1288850,28915,6,1
1288850,31970,7,0
1288850,45582,8,1
1288850,48894,9,1
1288850,10749,10,1
1288850,6615,11,1
1289863,13176,1,1
1289863,21903,2,1
1289863,23029,3,0
1289863,42342,4,0
1289863,22035,5,1
1289863,31717,6,1
1289863,15290,7,1
1289863,36522,8,1
1289863,45073,9,0
1289863,4605,10,1
1289863,21137,11,1
1289863,26497,12,0
1289863,43961,13,0
1289863,27024,14,0
1289863,42719,15,0
1290287,42342,1,0
1290287,10369,2,0
1290287,38647,3,1
1290287,21527,4,0
1290287,45445,5,1
1290287,3957,6,1
1290287,36724,7,1
1290287,21376,8,1
1290287,19875,9,1
1290287,34128,10,1
1290287,13409,11,1
1290287,27966,12,1
1290287,27086,13,1
1290287,38387,14,1
1290287,30252,15,1
1290287,47960,16,1
1290287,12206,17,1
1290287,10570,18,1
1290287,39519,19,1
1290287,44449,20,1
1290287,2081,21,1
1290287,37464,22,1
1290287,44268,23,1
1290287,41089,24,1
1290287,22833,25,1
1290287,46551,26,1
1290287,46147,27,1
1290287,46802,28,1
1291650,34050,1,1
1291650,32915,2,1
1291650,11683,3,1
1302095,43352,1,1
1302095,7862,2,1
1302095,39275,3,1
1302095,23719,4,0
1302095,44547,5,1
1305670,13176,1,1
1305670,6184,2,1
1305670,26914,3,1
1305670,33147,4,1
1305670,46802,5,1
1305670,651,6,1
1305670,10509,7,1
1305670,39275,8,1
1305670,30486,9,0
1307498,4852,1,1
1307498,3039,2,0
1307498,49535,3,1
1307498,14177,4,1
1307498,28577,5,1
1307498,10279,6,1
1307498,27388,7,1
1307498,47925,8,1
1307498,16068,9,0
1307498,37229,10,1
1307498,26893,11,0
1307498,32005,12,0
1307498,47605,13,0
1307498,9593,14,0
1307498,37089,15,1
1307498,12082,16,1
1307498,45444,17,1
1307498,8859,18,1
1307498,4461,19,1
1307498,48036,20,1
1308123,7673,1,0
1308123,36082,2,0
1308123,24838,3,0
1308123,20512,4,0
1308123,13176,5,0
1308123,34940,6,0
1308123,1139,7,0
1318796,33318,1,1
1318796,32648,2,1
1318796,36994,3,1
1318796,19204,4,1
1318796,939,5,1
1331374,18382,1,1
1331374,9154,2,0
1331374,6475,3,1
1331374,23029,4,1
1331374,22963,5,1
1331374,33731,6,1
1331374,2468,7,0
1331374,13517,8,0
1331374,46584,9,1
1331374,2326,10,1
1331374,32665,11,0
1340939,21195,1,1
1340939,38300,2,0
1340939,31066,3,0
1363964,10246,1,0
1363964,43421,2,1
1363964,17170,3,1
1363964,13176,4,0
1368829,44359,1,0
1368829,24184,2,0
1368829,15290,3,1
1368829,11223,4,0
1368829,44570,5,1
1368829,5134,6,1
1368829,45152,7,0
1368829,47937,8,1
1368829,12341,9,1
1368829,45066,10,1
1368829,24852,11,1
1368829,42828,12,1
1368829,20364,13,0
1368829,15602,14,0
1368829,30489,15,1
1368829,20153,16,0
1368829,43875,17,1
1368829,34134,18,1
1368829,14491,19,1
1368829,28378,20,1
1368829,47888,21,1
1368829,39468,22,1
1368829,23060,23,0
1368829,17949,24,1
1368829,5550,25,1
1368829,44683,26,0
1368829,8424,27,0
1368829,34445,28,0
1368829,41909,29,1
1368829,40233,30,0
1374681,42282,1,0
1378817,44310,1,1
1378817,13176,2,1
1378817,27344,3,1
1378817,48666,4,1
1378817,2825,5,1
1378817,4451,6,1
1378817,20082,7,1
1378817,7715,8,1
1378817,43768,9,1
1378817,10749,10,1
1378817,15290,11,0
1378817,14867,12,1
1378817,44204,13,1
1378817,26909,14,0
1378817,48736,15,0
1378817,39619,16,0
1378817,34496,17,0
1378817,4799,18,0
1378817,18465,19,1
1379024,23288,1,1
1379536,4149,1,1
1387253,5985,1,1
1387253,35561,2,1
1387253,8048,3,1
1387253,12427,4,1
1392440,19677,1,1
1392440,47766,2,1
1392440,5212,3,1
1392440,24852,4,1
1392440,42992,5,1
1392440,44479,6,1
1392440,23716,7,1
1392440,47626,8,1
1392440,8518,9,1
1392440,16759,10,1
1392440,17122,11,1
1392440,27065,12,1
1392440,10121,13,1
1392440,5785,14,1
1392440,11182,15,0
1392440,17871,16,1
1393688,36651,1,0
1393688,5194,2,0
1393688,22227,3,0
1393688,5575,4,1
1403740,26165,1,0
1405257,31912,1,0
1405257,17313,2,0
1405257,33147,3,0
1405257,9839,4,0
1408873,35417,1,1
1408873,33198,2,1
1408873,22935,3,1
1409734,21709,1,0
1409734,39732,2,1
1409734,38399,3,0
1409734,24519,4,0
1409734,5025,5,0
1409734,28993,6,0
1409734,890,7,0
1409734,47626,8,1
1409734,17328,9,0
1409734,5077,10,0
1409734,38739,11,1
1409734,16953,12,0
1409734,32747,13,0
1409734,29993,14,0
1409734,5296,15,0
1412429,46149,1,1
1412429,11759,2,1
1430705,21174,1,1
1430705,26315,2,0
1430705,26369,3,0
1430705,21903,4,1
